path,row,col,flood_pct,bin
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1426.npz,2560,768,0.2887115478515625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1427.npz,2560,896,0.3035125732421875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1428.npz,2560,1024,0.2087249755859375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1429.npz,2560,1152,0.0786895751953125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1430.npz,2560,1280,0.0380706787109375,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1431.npz,2560,1408,0.0354766845703125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1432.npz,2560,1536,0.2015380859375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1433.npz,2560,1664,0.42584228515625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1434.npz,2560,1792,0.486053466796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1435.npz,2560,1920,0.370819091796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1436.npz,2560,2048,0.25103759765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1437.npz,2560,2176,0.18707275390625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1438.npz,2560,2304,0.136749267578125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1439.npz,2560,2432,0.1079559326171875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1440.npz,2560,2560,0.047271728515625,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1441.npz,2560,2688,0.013458251953125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1442.npz,2560,2816,0.004974365234375,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1443.npz,2560,2944,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1444.npz,2560,3072,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1445.npz,2560,3200,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1446.npz,2560,3328,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1447.npz,2560,3456,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1448.npz,2560,3584,1.52587890625e-05,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1449.npz,2560,3712,1.52587890625e-05,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1450.npz,2560,3840,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1451.npz,2560,3968,0.031036376953125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1452.npz,2560,4096,0.148406982421875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1453.npz,2560,4224,0.2410125732421875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1454.npz,2560,4352,0.1258697509765625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1455.npz,2560,4480,0.0131072998046875,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1456.npz,2560,4608,0.017547607421875,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1457.npz,2560,4736,0.0456390380859375,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1458.npz,2560,4864,0.1089935302734375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1459.npz,2560,4992,0.0926971435546875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1460.npz,2560,5120,0.0472564697265625,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1461.npz,2560,5248,0.2127838134765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1462.npz,2560,5376,0.39190673828125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1463.npz,2560,5504,0.3885498046875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1464.npz,2560,5632,0.4259185791015625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1465.npz,2560,5760,0.5480499267578125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1466.npz,2560,5888,0.6281585693359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1467.npz,2560,6016,0.5252838134765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1468.npz,2560,6144,0.3641815185546875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1469.npz,2560,6272,0.3163604736328125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1470.npz,2560,6400,0.3483123779296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1471.npz,2560,6528,0.4844512939453125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1472.npz,2560,6656,0.6927947998046875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1473.npz,2560,6784,0.8316192626953125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1474.npz,2560,6912,0.6833038330078125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1475.npz,2560,7040,0.4666595458984375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1476.npz,2560,7168,0.432708740234375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1477.npz,2560,7296,0.4728851318359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1478.npz,2560,7424,0.4996795654296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1479.npz,2560,7552,0.365081787109375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1480.npz,2560,7680,0.2489166259765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1481.npz,2560,7808,0.2344512939453125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1482.npz,2560,7936,0.2867889404296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1483.npz,2560,8064,0.4381866455078125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1484.npz,2560,8192,0.38018798828125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1485.npz,2560,8320,0.239013671875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1486.npz,2560,8448,0.235198974609375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1487.npz,2560,8576,0.17425537109375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1488.npz,2560,8704,0.055206298828125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1489.npz,2560,8832,0.0093841552734375,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1490.npz,2560,8892,0.0093841552734375,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1491.npz,2688,0,0.203216552734375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1492.npz,2688,128,0.2674560546875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1493.npz,2688,256,0.2711334228515625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1494.npz,2688,384,0.27337646484375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1495.npz,2688,512,0.310760498046875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1496.npz,2688,640,0.352294921875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1497.npz,2688,768,0.3943328857421875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1498.npz,2688,896,0.3833770751953125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1499.npz,2688,1024,0.2825927734375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1500.npz,2688,1152,0.1114349365234375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1501.npz,2688,1280,0.016204833984375,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1502.npz,2688,1408,0.04718017578125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1503.npz,2688,1536,0.2269744873046875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1504.npz,2688,1664,0.435760498046875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1505.npz,2688,1792,0.5418243408203125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1506.npz,2688,1920,0.479400634765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1507.npz,2688,2048,0.4000244140625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1508.npz,2688,2176,0.3319091796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1509.npz,2688,2304,0.1582489013671875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1510.npz,2688,2432,0.04302978515625,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1511.npz,2688,2560,0.00115966796875,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1512.npz,2688,2688,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1513.npz,2688,2816,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1514.npz,2688,2944,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1515.npz,2688,3072,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1516.npz,2688,3200,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1517.npz,2688,3328,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1518.npz,2688,3456,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1519.npz,2688,3584,1.52587890625e-05,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1520.npz,2688,3712,0.0003509521484375,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1521.npz,2688,3840,0.0543212890625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1522.npz,2688,3968,0.1557159423828125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1523.npz,2688,4096,0.221343994140625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1524.npz,2688,4224,0.1430816650390625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1525.npz,2688,4352,0.02545166015625,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1526.npz,2688,4480,0.0137481689453125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1527.npz,2688,4608,0.0325469970703125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1528.npz,2688,4736,0.115081787109375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1529.npz,2688,4864,0.2144622802734375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1530.npz,2688,4992,0.1993408203125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1531.npz,2688,5120,0.2096405029296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1532.npz,2688,5248,0.363006591796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1533.npz,2688,5376,0.503753662109375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1534.npz,2688,5504,0.4556427001953125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1535.npz,2688,5632,0.350494384765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1536.npz,2688,5760,0.4104461669921875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1537.npz,2688,5888,0.4940185546875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1538.npz,2688,6016,0.5008697509765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1539.npz,2688,6144,0.384490966796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1540.npz,2688,6272,0.3028717041015625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1541.npz,2688,6400,0.3776092529296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1542.npz,2688,6528,0.45880126953125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1543.npz,2688,6656,0.5406341552734375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1544.npz,2688,6784,0.6778106689453125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1545.npz,2688,6912,0.7057342529296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1546.npz,2688,7040,0.5727386474609375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1547.npz,2688,7168,0.5218048095703125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1548.npz,2688,7296,0.485687255859375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1549.npz,2688,7424,0.51702880859375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1550.npz,2688,7552,0.448272705078125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1551.npz,2688,7680,0.301605224609375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1552.npz,2688,7808,0.2390899658203125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1553.npz,2688,7936,0.31536865234375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1554.npz,2688,8064,0.481658935546875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1555.npz,2688,8192,0.4440765380859375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1556.npz,2688,8320,0.31488037109375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1557.npz,2688,8448,0.16241455078125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1558.npz,2688,8576,0.0591888427734375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1559.npz,2688,8704,0.079833984375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1560.npz,2688,8832,0.0683441162109375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1561.npz,2688,8892,0.035125732421875,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1562.npz,2816,0,0.2862701416015625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1563.npz,2816,128,0.3619842529296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1564.npz,2816,256,0.3221282958984375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1565.npz,2816,384,0.2733306884765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1566.npz,2816,512,0.3566436767578125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1567.npz,2816,640,0.402008056640625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1568.npz,2816,768,0.3556671142578125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1569.npz,2816,896,0.3511962890625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1570.npz,2816,1024,0.329803466796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1571.npz,2816,1152,0.1878509521484375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1572.npz,2816,1280,0.0860595703125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1573.npz,2816,1408,0.154449462890625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1574.npz,2816,1536,0.277557373046875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1575.npz,2816,1664,0.4847259521484375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1576.npz,2816,1792,0.676116943359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_1577.npz,2816,1920,0.5618133544921875,high
